Unnamed: 0,timestamp_utc,value
12487,2023-05-11 00:45:00+00:00,0.08695
12488,2023-05-11 01:00:00+00:00,0.10418
12489,2023-05-11 01:15:00+00:00,0.098
12490,2023-05-11 01:30:00+00:00,0.1056599999999999
12491,2023-05-11 01:45:00+00:00,0.097
12492,2023-05-11 02:00:00+00:00,0.08444
12493,2023-05-11 02:15:00+00:00,0.09
12494,2023-05-11 02:30:00+00:00,0.12796
12495,2023-05-11 02:45:00+00:00,0.078
12496,2023-05-11 03:00:00+00:00,0.09001
12497,2023-05-11 03:15:00+00:00,0.09951
12498,2023-05-11 03:30:00+00:00,0.09601
12499,2023-05-11 03:45:00+00:00,0.09401
12500,2023-05-11 04:00:00+00:00,0.1039
12501,2023-05-11 04:15:00+00:00,0.095
12502,2023-05-11 04:30:00+00:00,0.1445
12503,2023-05-11 04:45:00+00:00,0.11
12504,2023-05-11 05:00:00+00:00,0.11
12505,2023-05-11 05:15:00+00:00,0.13834
12506,2023-05-11 05:30:00+00:00,0.1317299999999999
12507,2023-05-11 05:45:00+00:00,0.10001
12508,2023-05-11 06:00:00+00:00,0.225
12509,2023-05-11 06:15:00+00:00,0.13001
12510,2023-05-11 06:30:00+00:00,0.1110999999999999
12511,2023-05-11 06:45:00+00:00,0.096
12512,2023-05-11 07:00:00+00:00,0.11
12513,2023-05-11 07:15:00+00:00,0.126
12514,2023-05-11 07:30:00+00:00,0.14927
12515,2023-05-11 07:45:00+00:00,0.19
12516,2023-05-11 08:00:00+00:00,0.165
12517,2023-05-11 08:15:00+00:00,0.1
12518,2023-05-11 08:30:00+00:00,0.0815
12519,2023-05-11 08:45:00+00:00,0.0902
12520,2023-05-11 09:00:00+00:00,0.128
12521,2023-05-11 09:15:00+00:00,0.10301
12522,2023-05-11 09:30:00+00:00,0.08002
12523,2023-05-11 09:45:00+00:00,0.08
12524,2023-05-11 10:00:00+00:00,0.11
12525,2023-05-11 10:15:00+00:00,0.119
12526,2023-05-11 10:30:00+00:00,0.1064099999999999
12527,2023-05-11 10:45:00+00:00,0.13
12528,2023-05-11 11:00:00+00:00,0.12
12529,2023-05-11 11:15:00+00:00,0.115
12530,2023-05-11 11:30:00+00:00,0.0790999999999999
12531,2023-05-11 11:45:00+00:00,0.09
12532,2023-05-11 12:00:00+00:00,0.09
12533,2023-05-11 12:15:00+00:00,0.1005
12534,2023-05-11 12:30:00+00:00,0.10437
12535,2023-05-11 12:45:00+00:00,0.088
12536,2023-05-11 13:00:00+00:00,0.081
12537,2023-05-11 13:15:00+00:00,0.085
12538,2023-05-11 13:30:00+00:00,0.10346
12539,2023-05-11 13:45:00+00:00,0.09501
12540,2023-05-11 14:00:00+00:00,0.08117
12541,2023-05-11 14:15:00+00:00,0.114
12542,2023-05-11 14:30:00+00:00,0.0985
12543,2023-05-11 14:45:00+00:00,0.1012
12544,2023-05-11 15:00:00+00:00,0.1018
12545,2023-05-11 15:15:00+00:00,0.0953199999999999
12546,2023-05-11 15:30:00+00:00,0.09001
12547,2023-05-11 15:45:00+00:00,0.12
12548,2023-05-11 16:00:00+00:00,0.1
12549,2023-05-11 16:15:00+00:00,0.0991
12550,2023-05-11 16:30:00+00:00,0.1142
12551,2023-05-11 16:45:00+00:00,0.13011
12552,2023-05-11 17:00:00+00:00,0.0980999999999999
12553,2023-05-11 17:15:00+00:00,0.101
12554,2023-05-11 17:30:00+00:00,0.101
12555,2023-05-11 17:45:00+00:00,0.11337
12556,2023-05-11 18:00:00+00:00,0.112
12557,2023-05-11 18:15:00+00:00,0.05868
12558,2023-05-11 18:30:00+00:00,0.1
12559,2023-05-11 18:45:00+00:00,0.1164
12560,2023-05-11 19:00:00+00:00,0.13922
12561,2023-05-11 19:15:00+00:00,0.13428
12562,2023-05-11 19:30:00+00:00,0.155
12563,2023-05-11 19:45:00+00:00,0.1240999999999999
12564,2023-05-11 20:00:00+00:00,0.0962
12565,2023-05-11 20:15:00+00:00,0.09559
12566,2023-05-11 20:30:00+00:00,0.132
12567,2023-05-11 20:45:00+00:00,0.15
12568,2023-05-11 21:00:00+00:00,0.1243
12569,2023-05-11 21:15:00+00:00,0.091
12570,2023-05-11 21:30:00+00:00,0.07336
12571,2023-05-11 21:45:00+00:00,0.08168
12572,2023-05-11 22:00:00+00:00,0.112
12573,2023-05-11 22:15:00+00:00,0.14656
12574,2023-05-11 22:30:00+00:00,0.15195
12575,2023-05-11 22:45:00+00:00,0.1115
12576,2023-05-11 23:00:00+00:00,0.0852
12577,2023-05-11 23:15:00+00:00,0.086
12578,2023-05-11 23:30:00+00:00,0.0998199999999999
12579,2023-05-11 23:45:00+00:00,0.09501
12580,2023-05-12 00:00:00+00:00,0.12
12581,2023-05-12 00:15:00+00:00,0.121
12582,2023-05-12 00:30:00+00:00,0.12405
12583,2023-05-12 00:45:00+00:00,0.12809
12584,2023-05-12 01:00:00+00:00,0.2555
12585,2023-05-12 01:15:00+00:00,0.11
12586,2023-05-12 01:30:00+00:00,0.129
12587,2023-05-12 01:45:00+00:00,0.09801
12588,2023-05-12 02:00:00+00:00,0.08924
12589,2023-05-12 02:15:00+00:00,0.10301
12590,2023-05-12 02:30:00+00:00,0.13001
12591,2023-05-12 02:45:00+00:00,0.14918
12592,2023-05-12 03:00:00+00:00,0.1286
12593,2023-05-12 03:15:00+00:00,0.139
12594,2023-05-12 03:30:00+00:00,0.1472
12595,2023-05-12 03:45:00+00:00,0.1431
12596,2023-05-12 04:00:00+00:00,0.1658
12597,2023-05-12 04:15:00+00:00,0.11197
12598,2023-05-12 04:30:00+00:00,0.12559
12599,2023-05-12 04:45:00+00:00,0.16999
12600,2023-05-12 05:00:00+00:00,0.20634
12601,2023-05-12 05:15:00+00:00,0.83646
12602,2023-05-12 05:30:00+00:00,0.55
12603,2023-05-12 05:45:00+00:00,0.9
12604,2023-05-12 06:00:00+00:00,0.7
12605,2023-05-12 06:15:00+00:00,0.7669600000000001
12606,2023-05-12 06:30:00+00:00,0.22
12607,2023-05-12 06:45:00+00:00,0.113
12608,2023-05-12 07:00:00+00:00,0.1133
12609,2023-05-12 07:15:00+00:00,0.08455
12610,2023-05-12 07:30:00+00:00,0.0902999999999999
12611,2023-05-12 07:45:00+00:00,0.05227
12612,2023-05-12 08:00:00+00:00,0.16224
12613,2023-05-12 08:15:00+00:00,0.1
12614,2023-05-12 08:30:00+00:00,0.05176
12615,2023-05-12 08:45:00+00:00,0.04501
12616,2023-05-12 09:00:00+00:00,0.19681
12617,2023-05-12 09:15:00+00:00,0.16371
12618,2023-05-12 09:30:00+00:00,0.08455
12619,2023-05-12 09:45:00+00:00,0.14078
12620,2023-05-12 10:00:00+00:00,0.1015
12621,2023-05-12 10:15:00+00:00,0.115
12622,2023-05-12 10:30:00+00:00,0.13
12623,2023-05-12 10:45:00+00:00,0.11801
12624,2023-05-12 11:00:00+00:00,0.135
12625,2023-05-12 11:15:00+00:00,0.1115
12626,2023-05-12 11:30:00+00:00,0.1429
12627,2023-05-12 11:45:00+00:00,0.1299
12628,2023-05-12 12:00:00+00:00,0.1829
12629,2023-05-12 12:15:00+00:00,0.23619
12630,2023-05-12 12:30:00+00:00,0.187
12631,2023-05-12 12:45:00+00:00,0.189
12632,2023-05-12 13:00:00+00:00,0.09
12633,2023-05-12 13:15:00+00:00,0.10001
12634,2023-05-12 13:30:00+00:00,0.11342
12635,2023-05-12 13:45:00+00:00,0.093
12636,2023-05-12 14:00:00+00:00,0.06419
12637,2023-05-12 14:15:00+00:00,0.04
12638,2023-05-12 14:30:00+00:00,0.078
12639,2023-05-12 14:45:00+00:00,0.1060499999999999
12640,2023-05-12 15:00:00+00:00,0.09154
12641,2023-05-12 15:15:00+00:00,0.0261999999999999
12642,2023-05-12 15:30:00+00:00,0.07132
12643,2023-05-12 15:45:00+00:00,0.08701
12644,2023-05-12 16:00:00+00:00,0.05945
12645,2023-05-12 16:15:00+00:00,0.08
12646,2023-05-12 16:30:00+00:00,0.1283899999999999
12647,2023-05-12 16:45:00+00:00,0.11451
12648,2023-05-12 17:00:00+00:00,0.07408
12649,2023-05-12 17:15:00+00:00,0.092
12650,2023-05-12 17:30:00+00:00,0.1205
12651,2023-05-12 17:45:00+00:00,0.1442
12652,2023-05-12 18:00:00+00:00,0.111
12653,2023-05-12 18:15:00+00:00,0.175
12654,2023-05-12 18:30:00+00:00,0.2245
12655,2023-05-12 18:45:00+00:00,0.13998
12656,2023-05-12 19:00:00+00:00,0.155
12657,2023-05-12 19:15:00+00:00,0.0904
12658,2023-05-12 19:30:00+00:00,0.0868
12659,2023-05-12 19:45:00+00:00,0.1047999999999999
12660,2023-05-12 20:00:00+00:00,0.1079
12661,2023-05-12 20:15:00+00:00,0.13
12662,2023-05-12 20:30:00+00:00,0.10234
12663,2023-05-12 20:45:00+00:00,0.0737999999999999
12664,2023-05-12 21:00:00+00:00,0.0949899999999999
12665,2023-05-12 21:15:00+00:00,0.08456
12666,2023-05-12 21:30:00+00:00,0.11987
12667,2023-05-12 21:45:00+00:00,0.1139
12668,2023-05-12 22:00:00+00:00,0.11219
12669,2023-05-12 22:15:00+00:00,0.12
12670,2023-05-12 22:30:00+00:00,0.1138
12671,2023-05-12 22:45:00+00:00,-0.002
12672,2023-05-12 23:00:00+00:00,0.0266
12673,2023-05-12 23:15:00+00:00,0.03953
12674,2023-05-12 23:30:00+00:00,0.07
12675,2023-05-12 23:45:00+00:00,0.11392
12676,2023-05-13 00:00:00+00:00,0.1353
12677,2023-05-13 00:15:00+00:00,0.1315
12678,2023-05-13 00:30:00+00:00,0.13748
12679,2023-05-13 00:45:00+00:00,0.14376
12680,2023-05-13 01:00:00+00:00,0.123
12681,2023-05-13 01:15:00+00:00,0.141
12682,2023-05-13 01:30:00+00:00,0.14358
12683,2023-05-13 01:45:00+00:00,0.10855
12684,2023-05-13 02:00:00+00:00,0.10695
12685,2023-05-13 02:15:00+00:00,0.14901
12686,2023-05-13 02:30:00+00:00,0.1534
12687,2023-05-13 02:45:00+00:00,0.1489
12688,2023-05-13 03:00:00+00:00,0.12039
12689,2023-05-13 03:15:00+00:00,0.11769
12690,2023-05-13 03:30:00+00:00,0.12102
12691,2023-05-13 03:45:00+00:00,0.1181099999999999
12692,2023-05-13 04:00:00+00:00,0.0932
12693,2023-05-13 04:15:00+00:00,0.06552
12694,2023-05-13 04:30:00+00:00,0.07056
12695,2023-05-13 04:45:00+00:00,0.11395
12696,2023-05-13 05:00:00+00:00,0.10718
12697,2023-05-13 05:15:00+00:00,0.0576
12698,2023-05-13 05:30:00+00:00,0.0934899999999999
12699,2023-05-13 05:45:00+00:00,0.0949
12700,2023-05-13 06:00:00+00:00,0.12651
12701,2023-05-13 06:15:00+00:00,0.155
12702,2023-05-13 06:30:00+00:00,0.2
12703,2023-05-13 06:45:00+00:00,0.12585
12704,2023-05-13 07:00:00+00:00,0.1040799999999999
12705,2023-05-13 07:15:00+00:00,0.09196
12706,2023-05-13 07:30:00+00:00,0.06111
12707,2023-05-13 07:45:00+00:00,0.0817099999999999
12708,2023-05-13 08:00:00+00:00,0.08
12709,2023-05-13 08:15:00+00:00,0.04999
12710,2023-05-13 08:30:00+00:00,-0.00499
12711,2023-05-13 08:45:00+00:00,-0.0418
12712,2023-05-13 09:00:00+00:00,0.085
12713,2023-05-13 09:15:00+00:00,0.00123
12714,2023-05-13 09:30:00+00:00,0.0412299999999999
12715,2023-05-13 09:45:00+00:00,0.00647
12716,2023-05-13 10:00:00+00:00,0.06841
12717,2023-05-13 10:15:00+00:00,0.03053
12718,2023-05-13 10:30:00+00:00,0.102
12719,2023-05-13 10:45:00+00:00,0.11889
12720,2023-05-13 11:00:00+00:00,0.12653
12721,2023-05-13 11:15:00+00:00,0.12
12722,2023-05-13 11:30:00+00:00,0.11065
12723,2023-05-13 11:45:00+00:00,0.115
12724,2023-05-13 12:00:00+00:00,0.09
12725,2023-05-13 12:15:00+00:00,0.12847
12726,2023-05-13 12:30:00+00:00,0.1021
12727,2023-05-13 12:45:00+00:00,0.15713
12728,2023-05-13 13:00:00+00:00,-0.0028599999999999
12729,2023-05-13 13:15:00+00:00,-0.009
12730,2023-05-13 13:30:00+00:00,0.0261099999999999
12731,2023-05-13 13:45:00+00:00,0.1
12732,2023-05-13 14:00:00+00:00,-1e-05
12733,2023-05-13 14:15:00+00:00,-0.03319
12734,2023-05-13 14:30:00+00:00,0.005
12735,2023-05-13 14:45:00+00:00,0.08075
12736,2023-05-13 15:00:00+00:00,0.0391
12737,2023-05-13 15:15:00+00:00,0.0617999999999999
12738,2023-05-13 15:30:00+00:00,0.08981
12739,2023-05-13 15:45:00+00:00,0.105
12740,2023-05-13 16:00:00+00:00,0.0522199999999999
12741,2023-05-13 16:15:00+00:00,0.07256
12742,2023-05-13 16:30:00+00:00,0.1077
12743,2023-05-13 16:45:00+00:00,0.09598
12744,2023-05-13 17:00:00+00:00,0.0805
12745,2023-05-13 17:15:00+00:00,0.11122
12746,2023-05-13 17:30:00+00:00,0.13636
12747,2023-05-13 17:45:00+00:00,0.14553
12748,2023-05-13 18:00:00+00:00,0.1299
12749,2023-05-13 18:15:00+00:00,0.1465
12750,2023-05-13 18:30:00+00:00,0.1411
12751,2023-05-13 18:45:00+00:00,0.1002
12752,2023-05-13 19:00:00+00:00,0.128
12753,2023-05-13 19:15:00+00:00,0.10772
12754,2023-05-13 19:30:00+00:00,0.1445
12755,2023-05-13 19:45:00+00:00,0.1517
12756,2023-05-13 20:00:00+00:00,0.33191
12757,2023-05-13 20:15:00+00:00,0.23374
12758,2023-05-13 20:30:00+00:00,0.251
12759,2023-05-13 20:45:00+00:00,0.62102
12760,2023-05-13 21:00:00+00:00,0.26308
12761,2023-05-13 21:15:00+00:00,0.1925
12762,2023-05-13 21:30:00+00:00,0.19899
12763,2023-05-13 21:45:00+00:00,0.17292
12764,2023-05-13 22:00:00+00:00,0.1377
12765,2023-05-13 22:15:00+00:00,0.1405
